episode,reward,tests_selected,bug_exists,bug_detected,epsilon,accuracy,loss
518,6.412,2,False,False,0.0745,0.8263,3.654308
519,5.529,5,False,False,0.0742,0.8266,3.286711
520,-5.588,2,True,False,0.0738,0.825,3.038615
521,-5.588,2,True,False,0.0734,0.8234,2.424105
522,14.412,2,True,True,0.0731,0.8238,3.708915
523,4.941,7,False,False,0.0727,0.8241,1.864092
524,6.412,2,False,False,0.0723,0.8244,3.144164
525,-6.765,6,True,False,0.072,0.8229,3.018559
526,6.412,2,False,False,0.0716,0.8232,3.390144
527,12.941,7,True,True,0.0712,0.8235,3.249224
528,4.941,7,False,False,0.0709,0.8239,3.294097
529,4.941,7,False,False,0.0705,0.8242,2.877165
530,-6.176,4,True,False,0.0702,0.8226,3.307675
531,5.235,6,False,False,0.0698,0.823,4.244854
532,6.118,3,False,False,0.0695,0.8233,2.754688
533,6.118,3,False,False,0.0691,0.8236,3.226461
534,6.412,2,False,False,0.0688,0.824,3.000059
535,14.118,3,True,True,0.0684,0.8243,3.312663
536,14.412,2,True,True,0.0681,0.8246,1.878462
537,14.412,2,True,True,0.0678,0.825,4.417319
538,-6.471,5,True,False,0.0674,0.8234,2.789616
539,5.529,5,False,False,0.0671,0.8237,3.333568
540,13.824,4,True,True,0.0668,0.8241,2.986738
541,13.529,5,True,True,0.0664,0.8244,3.830255
542,6.412,2,False,False,0.0661,0.8247,2.721993
543,-6.765,6,True,False,0.0658,0.8232,4.204141
544,5.235,6,False,False,0.0654,0.8235,3.709899
545,4.941,7,False,False,0.0651,0.8239,2.304153
546,5.824,4,False,False,0.0648,0.8242,3.568326
547,6.118,3,False,False,0.0645,0.8245,2.809012
548,6.706,1,False,False,0.0641,0.8248,3.239249
549,5.824,4,False,False,0.0638,0.8251,3.566952
550,14.412,2,True,True,0.0635,0.8255,2.369246
551,14.412,2,True,True,0.0632,0.8258,2.766546
552,6.412,2,False,False,0.0629,0.8261,3.590425
553,4.941,7,False,False,0.0625,0.8264,2.643141
554,6.118,3,False,False,0.0622,0.8267,3.898875
555,5.235,6,False,False,0.0619,0.827,2.516912
556,-6.471,5,True,False,0.0616,0.8255,2.215704
557,13.529,5,True,True,0.0613,0.8259,3.93361
558,5.235,6,False,False,0.061,0.8262,4.795449
559,6.118,3,False,False,0.0607,0.8265,4.512215
560,-6.471,5,True,False,0.0604,0.825,1.990943
561,14.118,3,True,True,0.0601,0.8253,4.002187
562,13.529,5,True,True,0.0598,0.8256,2.684099
563,13.529,5,True,True,0.0595,0.8259,4.145179
564,14.412,2,True,True,0.0592,0.8262,3.662798
565,-5.588,2,True,False,0.0589,0.8248,4.690918
566,5.235,6,False,False,0.0586,0.8251,3.5334
567,6.412,2,False,False,0.0583,0.8254,2.682374
568,-5.882,3,True,False,0.058,0.8239,2.082737
569,-7.353,8,True,False,0.0577,0.8225,3.353483
570,5.529,5,False,False,0.0574,0.8228,2.863293
571,4.647,8,False,False,0.0571,0.8231,3.323991
572,12.647,8,True,True,0.0569,0.8234,3.230231
573,14.412,2,True,True,0.0566,0.8237,3.07228
574,6.118,3,False,False,0.0563,0.824,2.913454
575,6.412,2,False,False,0.056,0.8243,3.903939
576,6.118,3,False,False,0.0557,0.8247,3.77669
577,6.118,3,False,False,0.0555,0.825,2.781258
578,13.529,5,True,True,0.0552,0.8253,3.878076
579,5.824,4,False,False,0.0549,0.8256,2.936892
580,6.412,2,False,False,0.0546,0.8259,3.279841
581,5.824,4,False,False,0.0544,0.8262,3.27965
582,5.824,4,False,False,0.0541,0.8265,3.02258
583,-6.765,6,True,False,0.0538,0.825,2.747385
584,13.824,4,True,True,0.0535,0.8253,2.508264
585,5.824,4,False,False,0.0533,0.8256,2.980387
586,4.941,7,False,False,0.053,0.8259,3.25208
587,4.647,8,False,False,0.0527,0.8262,3.903372
588,5.235,6,False,False,0.0525,0.8265,2.561818
589,-6.765,6,True,False,0.0522,0.8251,3.911367
590,5.235,6,False,False,0.052,0.8254,4.018576
591,5.529,5,False,False,0.0517,0.8257,3.633188
592,6.118,3,False,False,0.0514,0.826,3.138937
593,6.118,3,False,False,0.0512,0.8263,3.267295
594,5.824,4,False,False,0.0509,0.8266,2.578587
595,5.529,5,False,False,0.0507,0.8269,3.243679
596,5.235,6,False,False,0.0504,0.8272,3.367501
597,-6.765,6,True,False,0.0502,0.8258,4.254547
598,6.412,2,False,False,0.0499,0.8261,3.678738
599,12.941,7,True,True,0.0497,0.8264,3.442925
600,13.529,5,True,True,0.0494,0.8267,2.949946
601,4.647,8,False,False,0.0492,0.827,2.644344
602,6.412,2,False,False,0.0489,0.8272,3.286022
603,-5.882,3,True,False,0.0487,0.8259,3.712439
604,14.118,3,True,True,0.0484,0.8262,3.8463
605,-6.176,4,True,False,0.0482,0.8248,3.134193
606,5.824,4,False,False,0.0479,0.8251,4.219292
607,4.647,8,False,False,0.0477,0.8254,3.184737
608,6.118,3,False,False,0.0475,0.8257,3.192845
609,-6.471,5,True,False,0.0472,0.8243,2.669906
610,-6.176,4,True,False,0.047,0.823,3.458928
611,13.824,4,True,True,0.0468,0.8232,3.289433
612,-6.765,6,True,False,0.0465,0.8219,2.377309
613,6.412,2,False,False,0.0463,0.8222,2.605766
614,5.235,6,False,False,0.0461,0.8225,3.641957
615,6.118,3,False,False,0.0458,0.8228,2.829552
616,5.529,5,False,False,0.0456,0.8231,2.746337
617,13.529,5,True,True,0.0454,0.8233,3.619987
618,-6.765,6,True,False,0.0452,0.822,3.47324
619,-5.588,2,True,False,0.0449,0.8207,3.165356
620,-6.471,5,True,False,0.0447,0.8194,2.39035
621,12.941,7,True,True,0.0445,0.8196,3.036572
622,13.824,4,True,True,0.0443,0.8199,2.463756
623,14.412,2,True,True,0.044,0.8202,3.695288
624,5.529,5,False,False,0.0438,0.8205,2.048177
625,12.941,7,True,True,0.0436,0.8208,3.033815
626,4.941,7,False,False,0.0434,0.8211,4.198405
627,13.529,5,True,True,0.0432,0.8214,3.130334
628,12.941,7,True,True,0.0429,0.8217,3.486578
629,6.412,2,False,False,0.0427,0.8219,4.171918
630,5.824,4,False,False,0.0425,0.8222,4.033489
631,14.118,3,True,True,0.0423,0.8225,2.779457
632,6.118,3,False,False,0.0421,0.8228,3.570835
633,5.824,4,False,False,0.0419,0.8231,2.787243
634,4.647,8,False,False,0.0417,0.8233,2.729534
635,6.412,2,False,False,0.0415,0.8236,4.036781
636,5.235,6,False,False,0.0413,0.8239,2.964982
637,5.529,5,False,False,0.041,0.8242,3.88897
638,13.529,5,True,True,0.0408,0.8245,4.275376
639,6.118,3,False,False,0.0406,0.8247,3.507777
640,5.529,5,False,False,0.0404,0.825,2.843892
641,5.529,5,False,False,0.0402,0.8253,3.650649
642,5.529,5,False,False,0.04,0.8255,3.501199
643,5.824,4,False,False,0.0398,0.8258,3.276593
644,6.118,3,False,False,0.0396,0.8261,3.633763
645,-6.471,5,True,False,0.0394,0.8248,3.857018
646,5.529,5,False,False,0.0392,0.8251,2.47385
647,5.235,6,False,False,0.039,0.8253,3.498026
648,5.235,6,False,False,0.0388,0.8256,2.727936
649,-5.588,2,True,False,0.0387,0.8243,2.842499
650,13.824,4,True,True,0.0385,0.8246,3.702093
651,13.235,6,True,True,0.0383,0.8249,2.789517
652,5.824,4,False,False,0.0381,0.8252,2.653793
653,5.529,5,False,False,0.0379,0.8254,4.701603
654,14.412,2,True,True,0.0377,0.8257,2.764228
655,5.824,4,False,False,0.0375,0.826,3.134365
656,6.412,2,False,False,0.0373,0.8262,3.032822
657,5.529,5,False,False,0.0371,0.8265,3.773623
658,5.235,6,False,False,0.0369,0.8267,3.584122
659,13.235,6,True,True,0.0368,0.827,2.472877
660,-7.059,7,True,False,0.0366,0.8258,3.074987
661,5.529,5,False,False,0.0364,0.826,4.733733
662,14.412,2,True,True,0.0362,0.8263,2.520077
663,6.118,3,False,False,0.036,0.8265,2.492274
664,14.412,2,True,True,0.0359,0.8268,3.611317
665,-5.588,2,True,False,0.0357,0.8256,3.162958
666,4.647,8,False,False,0.0355,0.8258,2.520278
667,6.412,2,False,False,0.0353,0.8261,3.585211
668,5.529,5,False,False,0.0351,0.8263,3.418744
669,6.412,2,False,False,0.035,0.8266,4.121345
670,12.941,7,True,True,0.0348,0.8269,2.702832
671,6.118,3,False,False,0.0346,0.8271,3.572518
672,5.529,5,False,False,0.0344,0.8274,2.599481
673,14.412,2,True,True,0.0343,0.8276,3.028289
674,13.824,4,True,True,0.0341,0.8279,3.790198
675,6.412,2,False,False,0.0339,0.8281,3.762811
676,4.941,7,False,False,0.0338,0.8284,2.890476
677,14.118,3,True,True,0.0336,0.8287,2.909707
678,5.529,5,False,False,0.0334,0.8289,2.691913
679,5.529,5,False,False,0.0333,0.8292,3.030035
680,6.118,3,False,False,0.0331,0.8294,2.404026
681,4.941,7,False,False,0.0329,0.8297,3.478441
682,5.235,6,False,False,0.0328,0.8299,3.278046
683,4.941,7,False,False,0.0326,0.8302,3.195732
684,6.412,2,False,False,0.0324,0.8304,3.488551
685,-5.882,3,True,False,0.0323,0.8292,3.415249
686,13.529,5,True,True,0.0321,0.8294,3.711104
687,13.235,6,True,True,0.0319,0.8297,2.701277
688,6.118,3,False,False,0.0318,0.8299,3.717307
689,5.824,4,False,False,0.0316,0.8302,2.75833
690,5.529,5,False,False,0.0315,0.8304,3.706594
691,5.235,6,False,False,0.0313,0.8307,3.199666
692,6.118,3,False,False,0.0312,0.8309,2.928023
693,6.412,2,False,False,0.031,0.8312,3.557716
694,-6.176,4,True,False,0.0308,0.83,3.6319
695,6.412,2,False,False,0.0307,0.8302,3.236619
696,6.412,2,False,False,0.0305,0.8305,3.363049
697,6.412,2,False,False,0.0304,0.8307,3.225147
698,14.412,2,True,True,0.0302,0.8309,4.5684
699,5.529,5,False,False,0.0301,0.8312,2.473602
700,6.118,3,False,False,0.0299,0.8314,1.672314
701,12.647,8,True,True,0.0298,0.8317,3.272306
702,13.235,6,True,True,0.0296,0.8319,2.277521
703,5.235,6,False,False,0.0295,0.8321,4.0376
704,-5.588,2,True,False,0.0293,0.831,3.548432
705,5.235,6,False,False,0.0292,0.8312,3.139155
706,-6.765,6,True,False,0.029,0.83,3.072868
707,12.941,7,True,True,0.0289,0.8303,3.559857
708,6.118,3,False,False,0.0288,0.8305,3.718558
709,6.412,2,False,False,0.0286,0.8307,3.384259
710,-7.059,7,True,False,0.0285,0.8296,3.330027
711,12.647,8,True,True,0.0283,0.8298,3.313095
712,5.529,5,False,False,0.0282,0.8301,3.519529
713,5.529,5,False,False,0.028,0.8303,4.559705
714,6.118,3,False,False,0.0279,0.8305,3.798163
715,4.941,7,False,False,0.0278,0.8308,3.097
716,5.529,5,False,False,0.0276,0.831,3.040656
717,5.529,5,False,False,0.0275,0.8312,2.106394
718,13.235,6,True,True,0.0274,0.8315,2.636283
719,-6.765,6,True,False,0.0272,0.8303,3.78366
720,6.118,3,False,False,0.0271,0.8306,4.095345
721,6.412,2,False,False,0.0269,0.8308,2.703191
722,-6.176,4,True,False,0.0268,0.8296,3.440937
723,4.647,8,False,False,0.0267,0.8299,4.290667
724,6.412,2,False,False,0.0265,0.8301,3.210792
725,5.529,5,False,False,0.0264,0.8303,2.607498
726,13.235,6,True,True,0.0263,0.8306,3.047154
727,6.412,2,False,False,0.0261,0.8308,2.870947
728,6.412,2,False,False,0.026,0.831,2.833341
729,6.118,3,False,False,0.0259,0.8313,3.647418
730,5.235,6,False,False,0.0258,0.8315,3.470394
731,-6.765,6,True,False,0.0256,0.8304,3.962933
732,5.824,4,False,False,0.0255,0.8306,3.175374
733,5.529,5,False,False,0.0254,0.8308,3.876483
734,6.118,3,False,False,0.0252,0.8311,3.797362
735,4.941,7,False,False,0.0251,0.8313,2.353392
736,5.235,6,False,False,0.025,0.8315,4.359256
737,6.118,3,False,False,0.0249,0.8318,2.636249
738,5.824,4,False,False,0.0247,0.832,3.446673
739,12.647,8,True,True,0.0246,0.8322,3.403687
740,5.235,6,False,False,0.0245,0.8324,2.835248
741,5.235,6,False,False,0.0244,0.8327,4.211951
742,6.412,2,False,False,0.0243,0.8329,3.651298
743,5.235,6,False,False,0.0241,0.8331,2.099685
744,6.412,2,False,False,0.024,0.8333,3.463696
745,6.412,2,False,False,0.0239,0.8336,3.005272
746,14.118,3,True,True,0.0238,0.8338,2.981252
747,5.529,5,False,False,0.0237,0.834,3.283965
748,4.941,7,False,False,0.0235,0.8342,2.683408
749,6.118,3,False,False,0.0234,0.8344,3.315519
750,4.941,7,False,False,0.0233,0.8347,3.880734
751,-6.765,6,True,False,0.0232,0.8336,3.846698
752,6.118,3,False,False,0.0231,0.8338,3.384828
753,4.941,7,False,False,0.0229,0.834,2.907544
754,5.529,5,False,False,0.0228,0.8342,3.149366
755,-6.471,5,True,False,0.0227,0.8331,3.803974
756,13.235,6,True,True,0.0226,0.8333,2.75827
757,5.529,5,False,False,0.0225,0.8336,3.360737
758,5.529,5,False,False,0.0224,0.8338,3.281456
759,5.529,5,False,False,0.0223,0.834,3.061897
760,6.412,2,False,False,0.0222,0.8342,4.331775
761,13.235,6,True,True,0.022,0.8344,3.043904
762,14.412,2,True,True,0.0219,0.8346,4.222849
763,6.412,2,False,False,0.0218,0.8349,4.080976
764,13.235,6,True,True,0.0217,0.8351,2.012222
765,14.412,2,True,True,0.0216,0.8353,3.702275
766,-6.176,4,True,False,0.0215,0.8342,2.710572
767,4.941,7,False,False,0.0214,0.8344,3.219889
768,6.412,2,False,False,0.0213,0.8346,3.022257
769,4.941,7,False,False,0.0212,0.8349,3.273694
770,6.412,2,False,False,0.0211,0.8351,2.758744
771,6.412,2,False,False,0.021,0.8353,3.798543
772,5.529,5,False,False,0.0209,0.8355,4.086142
773,6.118,3,False,False,0.0208,0.8357,3.207516
774,6.118,3,False,False,0.0207,0.8359,3.633019
775,5.529,5,False,False,0.0206,0.8361,3.412161
776,-5.588,2,True,False,0.0205,0.8351,3.06395
777,5.235,6,False,False,0.0203,0.8353,1.825834
778,5.824,4,False,False,0.0202,0.8355,4.025111
779,5.529,5,False,False,0.0201,0.8357,2.446577
780,-5.588,2,True,False,0.02,0.8346,3.418184
781,6.412,2,False,False,0.0199,0.8348,2.985466
782,5.235,6,False,False,0.0198,0.835,3.309193
783,12.941,7,True,True,0.0197,0.8352,3.604443
784,6.118,3,False,False,0.0196,0.8355,3.497369
785,5.235,6,False,False,0.0195,0.8357,3.718484
786,5.824,4,False,False,0.0195,0.8359,3.1619
787,5.824,4,False,False,0.0194,0.8361,2.828236
788,5.235,6,False,False,0.0193,0.8363,3.113859
789,12.647,8,True,True,0.0192,0.8365,3.066203
790,5.235,6,False,False,0.0191,0.8367,3.398745
791,13.529,5,True,True,0.019,0.8369,2.891227
792,5.235,6,False,False,0.0189,0.8371,4.696277
793,5.824,4,False,False,0.0188,0.8373,4.499138
794,14.412,2,True,True,0.0187,0.8375,3.123624
795,5.824,4,False,False,0.0186,0.8377,3.470145
796,5.235,6,False,False,0.0185,0.8379,3.075521
797,14.412,2,True,True,0.0184,0.8381,4.044394
798,4.941,7,False,False,0.0183,0.8383,2.933338
799,6.118,3,False,False,0.0182,0.8385,2.649594
800,6.118,3,False,False,0.0181,0.8387,3.066795
801,4.941,7,False,False,0.018,0.839,3.07524
802,6.412,2,False,False,0.018,0.8392,3.693324
803,13.529,5,True,True,0.0179,0.8394,2.758133
804,5.824,4,False,False,0.0178,0.8396,3.419522
805,14.412,2,True,True,0.0177,0.8398,2.945952
806,6.118,3,False,False,0.0176,0.84,2.077593
807,6.412,2,False,False,0.0175,0.8401,3.936692
808,5.235,6,False,False,0.0174,0.8403,3.227609
809,6.118,3,False,False,0.0173,0.8405,3.398119
810,14.118,3,True,True,0.0172,0.8407,3.999958
811,5.235,6,False,False,0.0172,0.8409,3.140638
812,4.941,7,False,False,0.0171,0.8411,2.791411
813,6.412,2,False,False,0.017,0.8413,2.814458
814,-5.882,3,True,False,0.0169,0.8403,2.948501
815,14.118,3,True,True,0.0168,0.8405,3.481591
816,4.941,7,False,False,0.0167,0.8407,2.326157
817,-6.471,5,True,False,0.0167,0.8397,3.542417
818,5.235,6,False,False,0.0166,0.8399,3.098519
819,5.824,4,False,False,0.0165,0.84,2.744368
820,13.235,6,True,True,0.0164,0.8402,2.795275
821,6.412,2,False,False,0.0163,0.8404,4.449497
822,5.235,6,False,False,0.0162,0.8406,3.147634
823,5.824,4,False,False,0.0162,0.8408,3.495247
824,-5.882,3,True,False,0.0161,0.8398,2.689562
825,12.941,7,True,True,0.016,0.84,3.175935
826,-5.588,2,True,False,0.0159,0.839,2.272213
827,6.412,2,False,False,0.0158,0.8392,2.58556
828,5.529,5,False,False,0.0158,0.8394,3.46405
829,6.118,3,False,False,0.0157,0.8396,3.261886
830,-6.176,4,True,False,0.0156,0.8386,2.364835
831,5.824,4,False,False,0.0155,0.8387,3.230188
832,14.118,3,True,True,0.0154,0.8389,2.782914
833,6.412,2,False,False,0.0154,0.8391,4.417026
834,6.412,2,False,False,0.0153,0.8393,3.882242
835,13.529,5,True,True,0.0152,0.8395,4.035991
836,5.824,4,False,False,0.0151,0.8397,3.00412
837,13.235,6,True,True,0.0151,0.8399,4.176444
838,5.824,4,False,False,0.015,0.8401,3.641248
839,6.118,3,False,False,0.0149,0.8403,4.117802
840,13.529,5,True,True,0.0148,0.8405,2.664772
841,6.118,3,False,False,0.0148,0.8407,3.574234
842,5.235,6,False,False,0.0147,0.8409,2.811813
843,14.118,3,True,True,0.0146,0.841,5.380744
844,13.529,5,True,True,0.0145,0.8412,3.638942
845,6.118,3,False,False,0.0145,0.8414,3.585295
846,-6.471,5,True,False,0.0144,0.8404,2.855612
847,5.529,5,False,False,0.0143,0.8406,2.576988
848,5.235,6,False,False,0.0143,0.8408,2.347081
849,4.941,7,False,False,0.0142,0.841,3.088551
850,5.529,5,False,False,0.0141,0.8412,2.972288
851,6.118,3,False,False,0.014,0.8414,3.288424
852,14.118,3,True,True,0.014,0.8415,2.800416
853,5.235,6,False,False,0.0139,0.8417,2.76182
854,6.118,3,False,False,0.0138,0.8419,2.949893
855,12.647,8,True,True,0.0138,0.8421,3.111087
856,4.941,7,False,False,0.0137,0.8423,2.162435
857,5.824,4,False,False,0.0136,0.8425,3.096831
858,12.941,7,True,True,0.0136,0.8427,2.99751
859,6.412,2,False,False,0.0135,0.8428,3.256836
860,6.412,2,False,False,0.0134,0.843,3.112046
861,6.412,2,False,False,0.0134,0.8432,4.637528
862,5.529,5,False,False,0.0133,0.8434,2.400767
863,6.118,3,False,False,0.0132,0.8436,3.9781
864,-7.059,7,True,False,0.0132,0.8426,2.868884
865,4.941,7,False,False,0.0131,0.8428,3.218375
866,-5.882,3,True,False,0.013,0.8418,2.326894
867,-5.882,3,True,False,0.013,0.8408,3.297157
868,6.412,2,False,False,0.0129,0.841,2.889575
869,6.118,3,False,False,0.0128,0.8412,2.431783
870,5.824,4,False,False,0.0128,0.8414,3.643862
871,5.235,6,False,False,0.0127,0.8416,3.251276
872,13.529,5,True,True,0.0126,0.8417,2.708662
873,13.824,4,True,True,0.0126,0.8419,3.270703
874,6.412,2,False,False,0.0125,0.8421,2.166893
875,4.941,7,False,False,0.0125,0.8423,3.546786
876,5.235,6,False,False,0.0124,0.8425,2.337941
877,6.118,3,False,False,0.0123,0.8426,4.095122
878,-7.059,7,True,False,0.0123,0.8417,2.442932
879,4.941,7,False,False,0.0122,0.8419,3.073454
880,12.941,7,True,True,0.0121,0.842,2.485604
881,13.529,5,True,True,0.0121,0.8422,3.851992
882,5.529,5,False,False,0.012,0.8424,3.520452
883,4.647,8,False,False,0.012,0.8426,3.939808
884,5.824,4,False,False,0.0119,0.8428,3.041605
885,13.529,5,True,True,0.0118,0.8429,2.25451
886,13.235,6,True,True,0.0118,0.8431,3.480498
887,13.235,6,True,True,0.0117,0.8433,4.961708
888,5.235,6,False,False,0.0117,0.8435,2.208433
889,5.235,6,False,False,0.0116,0.8436,2.885005
890,6.118,3,False,False,0.0115,0.8438,3.210851
891,6.412,2,False,False,0.0115,0.844,3.231045
892,-5.882,3,True,False,0.0114,0.843,2.475281
893,6.412,2,False,False,0.0114,0.8432,3.972199
894,5.529,5,False,False,0.0113,0.8434,3.318733
895,4.941,7,False,False,0.0113,0.8436,2.675592
896,6.118,3,False,False,0.0112,0.8438,3.61433
897,13.529,5,True,True,0.0112,0.8439,1.764873
898,13.529,5,True,True,0.0111,0.8441,3.443049
899,-5.882,3,True,False,0.011,0.8432,2.872488
900,13.529,5,True,True,0.011,0.8433,3.262417
901,13.824,4,True,True,0.0109,0.8435,3.504756
902,5.824,4,False,False,0.0109,0.8437,3.893739
903,6.412,2,False,False,0.0108,0.8439,3.226407
904,6.118,3,False,False,0.0108,0.844,3.066787
905,4.647,8,False,False,0.0107,0.8442,4.301602
906,5.529,5,False,False,0.0107,0.8444,2.751073
907,5.529,5,False,False,0.0106,0.8445,2.842013
908,14.118,3,True,True,0.0106,0.8447,2.264472
909,5.529,5,False,False,0.0105,0.8449,2.874807
910,5.529,5,False,False,0.0104,0.8451,2.782471
911,6.118,3,False,False,0.0104,0.8452,2.766783
912,4.941,7,False,False,0.0103,0.8454,3.253102
913,5.529,5,False,False,0.0103,0.8456,3.97628
914,4.941,7,False,False,0.0102,0.8457,3.63484
915,5.235,6,False,False,0.0102,0.8459,3.113091
916,-7.059,7,True,False,0.0101,0.845,2.561028
917,13.235,6,True,True,0.0101,0.8451,1.858383
918,4.941,7,False,False,0.01,0.8453,3.378883
919,6.118,3,False,False,0.01,0.8455,3.279784
920,-7.353,8,True,False,0.01,0.8446,3.902845
921,5.235,6,False,False,0.01,0.8447,2.880768
922,4.941,7,False,False,0.01,0.8449,3.031796
923,6.118,3,False,False,0.01,0.8451,3.952569
924,6.412,2,False,False,0.01,0.8452,3.116141
925,-6.765,6,True,False,0.01,0.8443,3.24221
926,6.412,2,False,False,0.01,0.8445,3.142468
927,5.235,6,False,False,0.01,0.8447,2.811409
928,6.412,2,False,False,0.01,0.8448,2.52948
929,13.529,5,True,True,0.01,0.845,2.288014
930,-5.882,3,True,False,0.01,0.8441,3.935195
931,13.529,5,True,True,0.01,0.8443,2.617825
932,5.235,6,False,False,0.01,0.8444,3.759757
933,14.118,3,True,True,0.01,0.8446,3.058818
934,6.412,2,False,False,0.01,0.8448,4.140202
935,5.235,6,False,False,0.01,0.8449,2.488186
936,6.118,3,False,False,0.01,0.8451,3.042575
937,6.118,3,False,False,0.01,0.8453,3.134081
938,4.941,7,False,False,0.01,0.8454,2.72775
939,13.529,5,True,True,0.01,0.8456,2.674586
940,5.529,5,False,False,0.01,0.8457,2.497834
941,-5.588,2,True,False,0.01,0.8448,3.903846
942,5.235,6,False,False,0.01,0.845,2.901778
943,6.118,3,False,False,0.01,0.8452,2.23442
944,5.824,4,False,False,0.01,0.8453,3.456175
945,5.824,4,False,False,0.01,0.8455,3.811696
946,5.824,4,False,False,0.01,0.8457,2.881721
947,14.412,2,True,True,0.01,0.8458,3.739628
948,-5.882,3,True,False,0.01,0.8449,2.038405
949,14.118,3,True,True,0.01,0.8451,3.518041
950,-7.059,7,True,False,0.01,0.8442,4.102046
951,6.412,2,False,False,0.01,0.8444,3.672592
952,-6.471,5,True,False,0.01,0.8435,4.068654
953,5.235,6,False,False,0.01,0.8437,4.408009
954,5.529,5,False,False,0.01,0.8438,4.4909
955,6.118,3,False,False,0.01,0.844,2.786843
956,-6.765,6,True,False,0.01,0.8431,4.688808
957,5.235,6,False,False,0.01,0.8433,3.565492
958,13.824,4,True,True,0.01,0.8434,3.620186
959,4.941,7,False,False,0.01,0.8436,5.150796
960,6.412,2,False,False,0.01,0.8438,2.289975
961,-6.471,5,True,False,0.01,0.8429,4.592365
962,13.824,4,True,True,0.01,0.843,2.370906
963,14.412,2,True,True,0.01,0.8432,2.412772
964,4.647,8,False,False,0.01,0.8434,3.179622
965,6.118,3,False,False,0.01,0.8435,2.954268
966,5.235,6,False,False,0.01,0.8437,3.828136
967,5.529,5,False,False,0.01,0.8438,1.923337
968,6.412,2,False,False,0.01,0.844,3.295401
969,4.941,7,False,False,0.01,0.8442,2.778345
970,6.412,2,False,False,0.01,0.8443,4.050557
971,13.529,5,True,True,0.01,0.8445,3.798734
972,5.235,6,False,False,0.01,0.8447,4.545361
973,13.235,6,True,True,0.01,0.8448,2.528465
974,6.412,2,False,False,0.01,0.845,2.744689
975,-6.471,5,True,False,0.01,0.8441,3.548148
976,6.412,2,False,False,0.01,0.8443,3.143181
977,6.118,3,False,False,0.01,0.8444,3.414712
978,6.412,2,False,False,0.01,0.8446,4.141685
979,4.941,7,False,False,0.01,0.8447,3.856543
980,6.412,2,False,False,0.01,0.8449,3.167004
981,-6.176,4,True,False,0.01,0.844,3.1681
982,14.412,2,True,True,0.01,0.8442,4.233637
983,6.412,2,False,False,0.01,0.8444,4.985163
984,13.235,6,True,True,0.01,0.8445,4.221219
985,5.824,4,False,False,0.01,0.8447,3.626458
986,14.118,3,True,True,0.01,0.8448,2.311408
987,6.412,2,False,False,0.01,0.845,3.799515
988,5.529,5,False,False,0.01,0.8451,3.238338
989,6.412,2,False,False,0.01,0.8453,2.212859
990,6.412,2,False,False,0.01,0.8455,2.722362
991,13.235,6,True,True,0.01,0.8456,3.652878
992,13.824,4,True,True,0.01,0.8458,3.602695
993,6.118,3,False,False,0.01,0.8459,2.887105
994,5.529,5,False,False,0.01,0.8461,3.335706
995,-6.176,4,True,False,0.01,0.8452,3.066943
996,6.412,2,False,False,0.01,0.8454,3.480645
997,6.412,2,False,False,0.01,0.8455,3.642236
998,5.235,6,False,False,0.01,0.8457,3.99194
999,13.235,6,True,True,0.01,0.8458,2.501693
1000,5.529,5,False,False,0.01,0.846,3.223482
